pr_number,title,state,created_at,merged_at,closed_at,author,issue_number
4605,build(deps): Bump cpufeatures from 0.2.5 to 0.2.6 in /tools/swc-transform-css-modules,closed,2023-03-27T06:16:48Z,2023-03-27T07:53:24Z,2023-03-27T07:53:24Z,dependabot[bot],
4604,build(deps): Bump proc-macro2 from 1.0.53 to 1.0.54 in /tools/swc-transform-css-modules,closed,2023-03-27T06:16:23Z,2023-03-27T07:53:32Z,2023-03-27T07:53:32Z,dependabot[bot],
4603,build(deps): Bump swc_common from 0.29.39 to 0.29.40 in /tools/swc-transform-css-modules,closed,2023-03-27T06:15:29Z,2023-03-27T07:53:40Z,2023-03-27T07:53:40Z,dependabot[bot],
4602,build(deps): Bump indexmap from 1.9.2 to 1.9.3 in /tools/swc-transform-css-modules,closed,2023-03-27T06:15:03Z,2023-03-27T07:53:48Z,2023-03-27T07:53:48Z,dependabot[bot],
4601,build(deps): Bump regex from 1.7.2 to 1.7.3 in /tools/swc-transform-css-modules,closed,2023-03-27T06:14:57Z,2023-03-27T07:54:50Z,2023-03-27T07:54:50Z,dependabot[bot],
4600,build(deps-dev): Bump playwright-chromium from 1.31.2 to 1.32.1,closed,2023-03-27T06:02:17Z,,2023-03-27T06:09:13Z,dependabot[bot],
4599,build(deps): Bump aws-sdk from 2.1342.0 to 2.1343.0,closed,2023-03-27T06:01:08Z,2023-03-27T08:20:36Z,2023-03-27T08:20:36Z,dependabot[bot],
4598,build(deps-dev): Bump prettier from 2.8.6 to 2.8.7,closed,2023-03-27T05:59:20Z,2023-03-27T08:20:45Z,2023-03-27T08:20:45Z,dependabot[bot],
4597,build(deps-dev): Bump playwright-webkit from 1.31.2 to 1.32.1,closed,2023-03-27T05:58:08Z,,2023-03-27T06:09:01Z,dependabot[bot],
4591,feat: update swc_core,closed,2023-03-24T11:41:41Z,2023-03-27T08:10:54Z,2023-03-27T08:10:54Z,SevereCloud,
4590,bump(swc-transform-css-modules): cargo update,closed,2023-03-24T09:38:24Z,2023-03-24T10:50:52Z,2023-03-24T10:50:52Z,SevereCloud,
4588,build(deps): Bump swc_error_reporters from 0.13.38 to 0.13.39 in /tools/swc-transform-css-modules,closed,2023-03-24T06:07:57Z,2023-03-24T07:02:58Z,2023-03-24T07:02:58Z,dependabot[bot],
4587,build(deps): Bump testing_macros from 0.2.8 to 0.2.9 in /tools/swc-transform-css-modules,closed,2023-03-24T06:07:40Z,2023-03-24T07:03:05Z,2023-03-24T07:03:05Z,dependabot[bot],
4586,build(deps): Bump swc_visit from 0.5.4 to 0.5.5 in /tools/swc-transform-css-modules,closed,2023-03-24T06:07:20Z,,2023-03-24T10:51:35Z,dependabot[bot],
4585,build(deps): Bump swc_visit_macros from 0.5.5 to 0.5.6 in /tools/swc-transform-css-modules,closed,2023-03-24T06:06:43Z,,2023-03-24T10:51:31Z,dependabot[bot],
4584,build(deps): Bump swc_ecma_codegen_macros from 0.7.1 to 0.7.2 in /tools/swc-transform-css-modules,closed,2023-03-24T06:06:29Z,,2023-03-24T10:51:31Z,dependabot[bot],
4583,build(deps): Bump aws-sdk from 2.1341.0 to 2.1342.0,closed,2023-03-24T06:02:49Z,2023-03-24T07:03:14Z,2023-03-24T07:03:14Z,dependabot[bot],
4582,build(deps): Bump actions/stale from 7 to 8,closed,2023-03-24T06:01:42Z,2023-03-24T07:03:23Z,2023-03-24T07:03:23Z,dependabot[bot],
4581,build(deps-dev): Bump jest-axe from 7.0.0 to 7.0.1,closed,2023-03-24T05:59:54Z,2023-03-24T07:03:30Z,2023-03-24T07:03:30Z,dependabot[bot],
4580,build(deps-dev): Bump @vkontakte/vkui-tokens from 4.30.1 to 4.31.0,closed,2023-03-24T05:59:25Z,,2023-03-24T14:37:05Z,dependabot[bot],
4579,fix(DatePicker): rm display,closed,2023-03-23T20:00:00Z,2023-03-27T11:59:09Z,2023-03-27T11:59:09Z,SevereCloud,4549
4578,ci(file-filters.yml): fix bad glob pattern for package_vkui,closed,2023-03-23T15:55:32Z,2023-03-24T14:06:01Z,2023-03-24T14:06:01Z,inomdzhon,
4576,feat(Form): добавляем новый компонент Form на замену FormLayout,closed,2023-03-23T15:19:27Z,,2023-04-26T10:04:14Z,eugpoloz,
4575,fix(@vkontakte/vkui): copy docs/assets dir before publish,closed,2023-03-23T15:05:01Z,2023-03-27T08:10:27Z,2023-03-27T08:10:27Z,inomdzhon,
4574,fix(SubnavigationButton): fix aria-label,closed,2023-03-23T15:05:00Z,2023-04-10T17:55:40Z,2023-04-10T17:55:40Z,eugpoloz,
4573,fix(a11y/getTitleFromChildren): add space,closed,2023-03-23T15:03:08Z,2023-03-28T11:54:39Z,2023-03-28T11:54:39Z,eugpoloz,
4572,chore: Add exempt pr label,closed,2023-03-23T14:22:04Z,2023-03-24T06:15:28Z,2023-03-24T06:15:28Z,BlackySoul,
4571,feat(CustomSelect): add clear button,closed,2023-03-23T12:13:11Z,2023-03-28T08:30:40Z,2023-03-28T08:30:40Z,BlackySoul,3542
4570,bump(devDeps): playwright 1.32.1,closed,2023-03-23T06:34:32Z,2023-03-29T05:55:15Z,2023-03-29T05:55:16Z,SevereCloud,
4569,test(e2e): rm src/testing from coverage,closed,2023-03-23T06:30:34Z,2023-03-23T06:49:09Z,2023-03-23T06:49:09Z,SevereCloud,
4568,build(deps): Bump ast_node from 0.8.6 to 0.8.7 in /tools/swc-transform-css-modules,closed,2023-03-23T06:09:35Z,,2023-03-23T06:33:57Z,dependabot[bot],
4567,build(deps): Bump regex from 1.7.1 to 1.7.2 in /tools/swc-transform-css-modules,closed,2023-03-23T06:09:13Z,2023-03-23T06:32:37Z,2023-03-23T06:32:37Z,dependabot[bot],
4566,build(deps-dev): Bump playwright-chromium from 1.31.2 to 1.32.0,closed,2023-03-23T06:08:40Z,,2023-03-23T06:08:50Z,dependabot[bot],
4565,build(deps): Bump swc_common from 0.29.37 to 0.29.38 in /tools/swc-transform-css-modules,closed,2023-03-23T06:08:35Z,2023-03-23T06:33:16Z,2023-03-23T06:33:16Z,dependabot[bot],
4564,build(deps-dev): Bump @vkontakte/vkui-tokens from 4.30.0 to 4.30.1,closed,2023-03-23T06:06:31Z,2023-03-23T06:35:57Z,2023-03-23T06:35:57Z,dependabot[bot],
4563,build(deps-dev): Bump webpack from 5.76.2 to 5.76.3,closed,2023-03-23T06:02:31Z,2023-03-23T06:35:07Z,2023-03-23T06:35:07Z,dependabot[bot],
4562,build(deps-dev): Bump playwright-webkit from 1.31.2 to 1.32.0,closed,2023-03-23T06:00:58Z,,2023-03-23T06:01:35Z,dependabot[bot],
4561,build(deps): Bump aws-sdk from 2.1340.0 to 2.1341.0,closed,2023-03-23T06:00:01Z,2023-03-23T06:34:09Z,2023-03-23T06:34:09Z,dependabot[bot],
4560,build(deps-dev): Bump playwright-firefox from 1.31.2 to 1.32.0,closed,2023-03-23T05:59:14Z,,2023-03-23T06:00:21Z,dependabot[bot],
4559,bump(devDeps): update jest 29,closed,2023-03-22T15:19:35Z,2023-03-23T15:27:26Z,2023-03-23T15:27:26Z,SevereCloud,
4558,fix(AdaptivityProvider): useMemo() instead useEffect() for define data,closed,2023-03-22T14:50:53Z,2023-03-23T13:44:37Z,2023-03-23T13:44:37Z,inomdzhon,4304
4557,fix(AppRoot): remove global selectors,closed,2023-03-22T11:21:41Z,2023-03-23T15:59:14Z,2023-03-23T15:59:14Z,SevereCloud,
4556,build(deps-dev): Bump @swc/core from 1.3.38 to 1.3.42,closed,2023-03-22T06:07:44Z,,2023-03-27T06:15:37Z,dependabot[bot],
4555,build(deps): Bump proc-macro2 from 1.0.52 to 1.0.53 in /tools/swc-transform-css-modules,closed,2023-03-22T06:07:30Z,2023-03-22T08:06:34Z,2023-03-22T08:06:34Z,dependabot[bot],
4554,build(deps): Bump regex-syntax from 0.6.28 to 0.6.29 in /tools/swc-transform-css-modules,closed,2023-03-22T06:06:20Z,2023-03-22T07:46:04Z,2023-03-22T07:46:04Z,dependabot[bot],
4553,build(deps): Bump aws-sdk from 2.1339.0 to 2.1340.0,closed,2023-03-22T06:02:45Z,2023-03-22T07:46:13Z,2023-03-22T07:46:13Z,dependabot[bot],
4552,build(deps-dev): Bump typescript-plugin-css-modules from 4.2.3 to 5.0.0,closed,2023-03-22T05:58:12Z,2023-03-22T08:53:38Z,2023-03-22T08:53:38Z,dependabot[bot],
4550,patch: pr4515,closed,2023-03-21T16:24:09Z,2023-03-23T12:43:47Z,2023-03-23T12:43:47Z,eugpoloz,
4548,bump(devDeps): playwright to 1.31.2,closed,2023-03-21T13:34:40Z,2023-03-22T08:04:53Z,2023-03-22T08:04:53Z,SevereCloud,
4545,build(deps-dev): Bump @typescript-eslint/eslint-plugin from 5.55.0 to 5.56.0,closed,2023-03-21T08:48:01Z,2023-03-21T09:31:27Z,2023-03-21T09:31:27Z,dependabot[bot],
4544,build(deps-dev): Bump prettier from 2.8.5 to 2.8.6,closed,2023-03-21T08:45:50Z,2023-03-21T09:31:46Z,2023-03-21T09:31:46Z,dependabot[bot],
4543,build(deps): Bump io-lifetimes from 1.0.8 to 1.0.9 in /tools/swc-transform-css-modules,closed,2023-03-21T06:10:16Z,2023-03-21T08:19:13Z,2023-03-21T08:19:13Z,dependabot[bot],
4542,build(deps): Bump rustix from 0.36.10 to 0.36.11 in /tools/swc-transform-css-modules,closed,2023-03-21T06:09:18Z,2023-03-21T09:11:47Z,2023-03-21T09:11:47Z,dependabot[bot],
4541,build(deps): Bump thiserror from 1.0.39 to 1.0.40 in /tools/swc-transform-css-modules,closed,2023-03-21T06:08:30Z,2023-03-21T08:19:23Z,2023-03-21T08:19:23Z,dependabot[bot],
4540,build(deps): Bump unicode-bidi from 0.3.12 to 0.3.13 in /tools/swc-transform-css-modules,closed,2023-03-21T06:08:21Z,2023-03-21T08:19:31Z,2023-03-21T08:19:31Z,dependabot[bot],
4539,build(deps): Bump serde from 1.0.157 to 1.0.158 in /tools/swc-transform-css-modules,closed,2023-03-21T06:08:16Z,2023-03-21T08:19:40Z,2023-03-21T08:19:40Z,dependabot[bot],
4538,build(deps-dev): Bump prettier from 2.8.4 to 2.8.5,closed,2023-03-21T06:03:16Z,2023-03-21T08:19:49Z,2023-03-21T08:19:49Z,dependabot[bot],
4537,build(deps-dev): Bump eslint-config-prettier from 8.7.0 to 8.8.0,closed,2023-03-21T06:01:35Z,2023-03-21T09:09:45Z,2023-03-21T09:09:45Z,dependabot[bot],
4536,build(deps-dev): Bump @typescript-eslint/parser from 5.55.0 to 5.56.0,closed,2023-03-21T06:00:04Z,2023-03-21T08:19:56Z,2023-03-21T08:19:56Z,dependabot[bot],
4535,build(deps): Bump aws-sdk from 2.1338.0 to 2.1339.0,closed,2023-03-21T05:58:57Z,2023-03-21T08:20:10Z,2023-03-21T08:20:10Z,dependabot[bot],
4534,ci(@actions-internal/patch): fix 'invalid refspec' problem,closed,2023-03-20T16:49:05Z,2023-03-21T09:07:36Z,2023-03-21T09:07:37Z,inomdzhon,
4533,feat: add global class,closed,2023-03-20T16:12:16Z,2023-03-27T14:27:30Z,2023-03-27T14:27:31Z,SevereCloud,
4531,fix(PopoutWrapper): remove preventDefault() on touchmove event,closed,2023-03-20T08:57:28Z,,2023-03-22T09:42:56Z,inomdzhon,4314
4530,feat(HorizontalScroll): add arrowOffsetY prop,closed,2023-03-20T08:13:17Z,2023-04-18T14:43:44Z,2023-04-18T14:43:44Z,inomdzhon,
4529,ci(patch): use merge commit,closed,2023-03-20T07:57:15Z,,2023-03-21T11:27:34Z,SevereCloud,
4528,patch: pr4518,closed,2023-03-20T07:50:30Z,2023-03-21T11:27:10Z,2023-03-21T11:27:10Z,SevereCloud,
4527,build(deps): Bump serde from 1.0.156 to 1.0.157 in /tools/swc-transform-css-modules,closed,2023-03-20T06:07:22Z,2023-03-20T07:46:55Z,2023-03-20T07:46:55Z,dependabot[bot],
4526,build(deps): Bump rustix from 0.36.9 to 0.36.10 in /tools/swc-transform-css-modules,closed,2023-03-20T06:07:05Z,2023-03-20T07:46:46Z,2023-03-20T07:46:46Z,dependabot[bot],
4525,build(deps): Bump io-lifetimes from 1.0.7 to 1.0.8 in /tools/swc-transform-css-modules,closed,2023-03-20T06:06:36Z,2023-03-20T07:46:38Z,2023-03-20T07:46:38Z,dependabot[bot],
4524,build(deps): Bump unicode-bidi from 0.3.11 to 0.3.12 in /tools/swc-transform-css-modules,closed,2023-03-20T06:06:21Z,2023-03-20T07:46:31Z,2023-03-20T07:46:31Z,dependabot[bot],
4523,build(deps): Bump anyhow from 1.0.69 to 1.0.70 in /tools/swc-transform-css-modules,closed,2023-03-20T06:05:48Z,2023-03-20T07:46:13Z,2023-03-20T07:46:13Z,dependabot[bot],
4522,build(deps): Bump aws-sdk from 2.1337.0 to 2.1338.0,closed,2023-03-20T06:05:33Z,2023-03-20T07:46:22Z,2023-03-20T07:46:22Z,dependabot[bot],
4521,build(deps-dev): Bump webpack-dev-server from 4.12.0 to 4.13.1,closed,2023-03-20T06:03:46Z,2023-03-20T07:46:01Z,2023-03-20T07:46:01Z,dependabot[bot],
4520,build(deps): Bump typescript from 4.9.4 to 5.0.2,closed,2023-03-20T06:02:48Z,,2023-03-20T06:06:58Z,dependabot[bot],
4519,build(deps-dev): Bump @swc/core from 1.3.38 to 1.3.41,closed,2023-03-20T05:59:46Z,,2023-03-22T06:07:50Z,dependabot[bot],
4518,docs: internal css,closed,2023-03-17T13:51:54Z,2023-03-20T07:47:11Z,2023-03-20T07:47:11Z,SevereCloud,
4517,"build(deps,dev-deps): Upgrade to typescript v5",closed,2023-03-17T12:25:53Z,2023-05-10T12:57:38Z,2023-05-10T12:57:38Z,BlackySoul,
4515,fix(Input): remove `text-overflow: ellipsis;`,closed,2023-03-17T12:06:56Z,2023-03-20T15:24:56Z,2023-03-20T15:24:56Z,eugpoloz,
4512,build(deps): Bump io-lifetimes from 1.0.6 to 1.0.7 in /tools/swc-transform-css-modules,closed,2023-03-17T06:07:14Z,2023-03-17T06:50:48Z,2023-03-17T06:50:48Z,dependabot[bot],
4511,build(deps-dev): Bump typescript from 4.9.5 to 5.0.2 in /.github/actions/reporter,closed,2023-03-17T06:05:23Z,,2023-03-17T06:44:05Z,dependabot[bot],
4510,build(deps): Bump typescript from 4.9.5 to 5.0.2 in /packages/token-translator,closed,2023-03-17T06:05:06Z,,2023-03-17T06:44:11Z,dependabot[bot],
4509,build(deps-dev): Bump typescript from 4.9.5 to 5.0.2 in /.github/actions/stable-branch,closed,2023-03-17T06:04:57Z,,2023-03-17T06:44:15Z,dependabot[bot],
4508,build(deps-dev): Bump typescript from 4.9.5 to 5.0.2 in /.github/actions/patch,closed,2023-03-17T06:04:57Z,,2023-03-17T06:44:20Z,dependabot[bot],
4507,build(deps-dev): Bump typescript from 4.9.5 to 5.0.2 in /.github/actions/push-screenshots,closed,2023-03-17T06:04:57Z,,2023-03-17T06:44:00Z,dependabot[bot],
4506,build(deps): Bump aws-sdk from 2.1336.0 to 2.1337.0,closed,2023-03-17T05:59:55Z,2023-03-17T06:50:55Z,2023-03-17T06:50:55Z,dependabot[bot],
4505,build(deps-dev): Bump mini-css-extract-plugin from 2.7.3 to 2.7.5,closed,2023-03-17T05:59:18Z,2023-03-17T06:51:02Z,2023-03-17T06:51:02Z,dependabot[bot],
4504,build(deps-dev): Bump postcss-loader from 7.0.2 to 7.1.0,closed,2023-03-17T05:58:52Z,2023-03-17T06:51:10Z,2023-03-17T06:51:10Z,dependabot[bot],
4503,feat(Select): add icon,closed,2023-03-16T10:11:11Z,2023-04-13T06:13:43Z,2023-04-13T06:13:43Z,SevereCloud,
4502,patch: pr4493,closed,2023-03-16T06:34:19Z,2023-03-16T07:42:22Z,2023-03-16T07:42:22Z,SevereCloud,
4501,build(deps): Bump testing_macros from 0.2.7 to 0.2.8 in /tools/swc-transform-css-modules,closed,2023-03-16T06:17:00Z,2023-03-16T07:10:32Z,2023-03-16T07:10:32Z,dependabot[bot],
4500,build(deps-dev): Bump webpack from 5.76.1 to 5.76.2,closed,2023-03-16T06:07:53Z,2023-03-16T06:27:46Z,2023-03-16T06:27:46Z,dependabot[bot],
4499,build(deps-dev): Bump @typescript-eslint/parser from 5.54.1 to 5.55.0,closed,2023-03-16T06:00:23Z,2023-03-16T06:27:39Z,2023-03-16T06:27:39Z,dependabot[bot],
4498,build(deps): Bump aws-sdk from 2.1333.0 to 2.1336.0,closed,2023-03-16T05:59:28Z,2023-03-16T07:10:25Z,2023-03-16T07:10:25Z,dependabot[bot],
4497,fix(NativeSelect&ChipsSelect): fix placeholder length,closed,2023-03-16T01:40:34Z,2023-03-24T10:08:56Z,2023-03-24T10:08:56Z,akcent1132,
4496,fix(PopperArrow): add vertical offset for remove white space,closed,2023-03-15T16:11:07Z,2023-03-22T09:34:37Z,2023-03-22T09:34:37Z,inomdzhon,2123
4494,patch: pr4492,closed,2023-03-15T15:11:53Z,2023-03-15T15:50:54Z,2023-03-15T15:50:54Z,inomdzhon,
4493,fix(SplitCol): `spaced` deprecated,closed,2023-03-15T15:03:45Z,2023-03-16T06:27:14Z,2023-03-16T06:27:14Z,SevereCloud,
4492,ci(file-filters.yml): edit `package_vkui`,closed,2023-03-15T11:41:32Z,2023-03-15T14:23:37Z,2023-03-15T14:23:37Z,inomdzhon,
4491,fix(Counter): secondary color,closed,2023-03-15T07:53:43Z,2023-03-22T08:04:44Z,2023-03-22T08:04:44Z,SevereCloud,
4490,build(deps): Bump serde from 1.0.155 to 1.0.156 in /tools/swc-transform-css-modules,closed,2023-03-15T06:07:47Z,2023-03-15T07:00:01Z,2023-03-15T07:00:01Z,dependabot[bot],
4489,build(deps-dev): Bump @vkontakte/vkui-tokens from 4.29.4 to 4.30.0,closed,2023-03-15T06:02:06Z,2023-03-15T06:59:54Z,2023-03-15T06:59:54Z,dependabot[bot],
4488,build(deps): Bump @babel/core from 7.21.0 to 7.21.3,closed,2023-03-15T05:58:37Z,2023-03-15T06:59:48Z,2023-03-15T06:59:48Z,dependabot[bot],
4487,build(deps-dev): Bump webpack-dev-server from 4.11.1 to 4.12.0,closed,2023-03-15T05:58:06Z,2023-03-15T06:59:40Z,2023-03-15T06:59:40Z,dependabot[bot],
4486,chore(webpack-styles): fix warning,closed,2023-03-14T12:53:26Z,2023-03-15T06:59:32Z,2023-03-15T06:59:32Z,SevereCloud,
4485,patch: pr4482,closed,2023-03-14T12:48:05Z,2023-03-14T13:14:04Z,2023-03-14T13:14:04Z,eugpoloz,
4484,fix(CellButton): add default Component,closed,2023-03-14T12:29:42Z,,2023-03-29T10:04:27Z,eugpoloz,
4483,fix(pull_request_packages.yml): fix glob pattern in paths-ignore,closed,2023-03-14T11:39:34Z,2023-03-14T12:07:24Z,2023-03-14T12:07:24Z,inomdzhon,
4482,docs(List): render example,closed,2023-03-14T11:18:44Z,2023-03-14T12:12:58Z,2023-03-14T12:12:58Z,eugpoloz,4455
4481,build(deps): Bump windows_x86_64_gnullvm from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:08:31Z,,2023-03-14T06:09:08Z,dependabot[bot],
4480,build(deps): Bump windows_x86_64_msvc from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:08:27Z,,2023-03-14T06:09:10Z,dependabot[bot],
4479,build(deps): Bump windows_x86_64_gnu from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:08:08Z,,2023-03-14T06:08:19Z,dependabot[bot],
4478,build(deps): Bump windows_aarch64_gnullvm from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:07:54Z,,2023-03-14T06:08:17Z,dependabot[bot],
4477,build(deps): Bump quote from 1.0.25 to 1.0.26 in /tools/swc-transform-css-modules,closed,2023-03-14T06:07:50Z,2023-03-14T07:57:11Z,2023-03-14T07:57:11Z,dependabot[bot],
4476,build(deps): Bump windows-targets from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:07:40Z,2023-03-14T07:57:04Z,2023-03-14T07:57:04Z,dependabot[bot],
4475,build(deps): Bump windows_aarch64_msvc from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:07:24Z,,2023-03-14T06:09:13Z,dependabot[bot],
4474,build(deps): Bump windows_i686_gnu from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:06:42Z,,2023-03-14T06:06:57Z,dependabot[bot],
4473,build(deps): Bump windows_i686_msvc from 0.42.1 to 0.42.2 in /tools/swc-transform-css-modules,closed,2023-03-14T06:06:26Z,,2023-03-14T06:06:53Z,dependabot[bot],
4472,build(deps-dev): Bump style-loader from 3.3.1 to 3.3.2,closed,2023-03-14T06:02:16Z,2023-03-14T07:56:48Z,2023-03-14T07:56:48Z,dependabot[bot],
4471,build(deps-dev): Bump @typescript-eslint/eslint-plugin from 5.54.1 to 5.55.0,closed,2023-03-14T06:00:35Z,2023-03-14T07:56:57Z,2023-03-14T07:56:57Z,dependabot[bot],
4470,build(deps-dev): Bump @vkontakte/vkui-tokens from 4.29.2 to 4.29.4,closed,2023-03-14T05:58:46Z,2023-03-14T12:08:01Z,2023-03-14T12:08:01Z,dependabot[bot],
4469,tech: добавляет `yarn-deduplicate`,closed,2023-03-13T15:43:03Z,2023-03-15T09:47:17Z,2023-03-15T09:47:17Z,inomdzhon,3924
4468,tech(css modules): deprecate getPlatformClassName(),closed,2023-03-13T12:35:58Z,2023-03-14T10:17:41Z,2023-03-14T10:17:41Z,inomdzhon,
4466,build(deps-dev): Bump @swc/core from 1.3.38 to 1.3.40,closed,2023-03-13T07:12:09Z,,2023-03-20T05:59:51Z,dependabot[bot],
4465,build(deps): Bump swc_error_reporters from 0.13.36 to 0.13.38 in /tools/swc-transform-css-modules,closed,2023-03-13T07:07:32Z,2023-03-13T07:29:53Z,2023-03-13T07:29:53Z,dependabot[bot],
4464,build(deps): Bump serde from 1.0.154 to 1.0.155 in /tools/swc-transform-css-modules,closed,2023-03-13T05:39:06Z,2023-03-13T07:01:02Z,2023-03-13T07:01:02Z,dependabot[bot],
4463,build(deps): Bump swc_common from 0.29.36 to 0.29.37 in /tools/swc-transform-css-modules,closed,2023-03-13T05:38:38Z,2023-03-13T07:01:12Z,2023-03-13T07:01:12Z,dependabot[bot],
4462,build(deps): Bump proc-macro2 from 1.0.51 to 1.0.52 in /tools/swc-transform-css-modules,closed,2023-03-13T05:38:33Z,2023-03-13T07:01:19Z,2023-03-13T07:01:19Z,dependabot[bot],
4461,build(deps): Bump string_enum from 0.3.2 to 0.3.3 in /tools/swc-transform-css-modules,closed,2023-03-13T05:38:16Z,2023-03-13T07:01:27Z,2023-03-13T07:01:27Z,dependabot[bot],
4460,build(deps): Bump quote from 1.0.23 to 1.0.25 in /tools/swc-transform-css-modules,closed,2023-03-13T05:37:53Z,2023-03-13T07:29:46Z,2023-03-13T07:29:46Z,dependabot[bot],
4459,build(deps-dev): Bump lint-staged from 13.1.2 to 13.2.0,closed,2023-03-13T05:30:04Z,2023-03-13T07:01:34Z,2023-03-13T07:01:34Z,dependabot[bot],
4458,build(deps-dev): Bump typescript-plugin-css-modules from 4.2.2 to 4.2.3,closed,2023-03-13T05:26:27Z,2023-03-13T07:01:43Z,2023-03-13T07:01:43Z,dependabot[bot],
4457,build(deps): Bump aws-sdk from 2.1332.0 to 2.1333.0,closed,2023-03-13T05:25:45Z,2023-03-13T07:01:50Z,2023-03-13T07:01:50Z,dependabot[bot],
4456,build(deps-dev): Bump webpack from 5.76.0 to 5.76.1,closed,2023-03-13T05:22:14Z,2023-03-13T07:01:59Z,2023-03-13T07:01:59Z,dependabot[bot],
4453,feature: export HasRef & HasRootRef,closed,2023-03-10T12:35:22Z,2023-03-13T10:29:30Z,2023-03-13T10:29:30Z,BlackySoul,
4452,feat: add Accordion,closed,2023-03-10T11:31:53Z,2023-03-20T09:11:40Z,2023-03-20T09:11:40Z,SevereCloud,
4451,fix(WriteBarIcon): cleanup browser styles,closed,2023-03-10T10:22:36Z,2023-03-13T11:14:34Z,2023-03-13T11:14:34Z,BlackySoul,4439
4450,Add curly & eqeqeq eslint rules,closed,2023-03-10T07:10:50Z,2023-03-13T16:11:26Z,2023-03-13T16:11:26Z,BlackySoul,
4449,chore: Add fake a11y tests results to make ci happy,closed,2023-03-10T06:49:17Z,2023-03-10T09:25:52Z,2023-03-10T09:25:52Z,BlackySoul,
4447,chore: Ignore storybook-static files,closed,2023-03-10T06:22:58Z,2023-03-13T16:10:37Z,2023-03-13T16:10:38Z,BlackySoul,
4446,build(deps): Bump libc from 0.2.139 to 0.2.140 in /tools/swc-transform-css-modules,closed,2023-03-10T06:06:34Z,2023-03-10T07:17:21Z,2023-03-10T07:17:22Z,dependabot[bot],
4445,build(deps): Bump swc_error_reporters from 0.13.35 to 0.13.36 in /tools/swc-transform-css-modules,closed,2023-03-10T06:06:20Z,2023-03-10T07:17:03Z,2023-03-10T07:17:03Z,dependabot[bot],
4444,build(deps): Bump swc_common from 0.29.35 to 0.29.36 in /tools/swc-transform-css-modules,closed,2023-03-10T06:06:05Z,2023-03-10T07:16:47Z,2023-03-10T07:16:47Z,dependabot[bot],
4443,build(deps): Bump aws-sdk from 2.1331.0 to 2.1332.0,closed,2023-03-10T05:58:21Z,2023-03-10T07:16:29Z,2023-03-10T07:16:29Z,dependabot[bot],
4442,build(deps-dev): Bump autoprefixer from 10.4.13 to 10.4.14,closed,2023-03-10T05:58:05Z,2023-03-10T07:16:07Z,2023-03-10T07:16:07Z,dependabot[bot],
4441,fix(UsersStack): hide if count > 99,closed,2023-03-09T16:37:03Z,2023-03-13T08:49:11Z,2023-03-13T08:49:11Z,SevereCloud,4440
